user_supplied_name,submitted_name,data_source_id,data_source_title,gni_uuid,matched_name2,classification_path,classification_path_ranks,classification_path_ids,taxon_id,edit_distance,imported_at,match_type,match_value,prescore,score,current_taxon_id,current_name_string,kingdom,phylum,class,order,family,genus,species
Eucyclogobius newberryi,Eucyclogobius newberryi,11,GBIF Backbone Taxonomy,3c2e4eb3-66c8-574c-913c-f009f88923b6,Eucyclogobius newberryi,Animalia|Chordata|Perciformes|Gobiidae|Eucyclogobius|Eucyclogobius newberryi,kingdom|phylum|order|family|genus|species,1|44|587|4274|2378649|2378650,2378650,0,2024-01-12T01:12:34Z,2,Exact match by canonical form,3|0|0,0.988,NA,NA,Animalia,Chordata,Perciformes,Gobiidae,Eucyclogobius,Eucyclogobius newberryi,NA
Acarnus erithacus,Acarnus erithacus,11,GBIF Backbone Taxonomy,84102b44-27af-5415-a73b-98fa7122c02f,Acarnus erithacus,Animalia|Porifera|Demospongiae|Poecilosclerida|Acarnidae|Acarnus|Acarnus erithacus,kingdom|phylum|class|order|family|genus|species,1|105|199|668|3923|2242381|2242383,2242383,0,2024-01-12T02:50:38Z,2,Exact match by canonical form,3|0|0,0.988,NA,NA,Animalia,Porifera,Demospongiae,Poecilosclerida,Acarnidae,Acarnus,Acarnus erithacus
Arctostaphylos purissima subsp. globosa,Arctostaphylos purissima subsp. globosa,11,GBIF Backbone Taxonomy,c1ea1598-b57d-5824-933a-2cd9a1d81d64,Arctostaphylos purissima globosa,Plantae|Tracheophyta|Magnoliopsida|Ericales|Ericaceae|Arctostaphylos|Arctostaphylos purissima|Arctostaphylos purissima globosa,kingdom|phylum|class|order|family|genus|species|subspecies,6|7707728|220|1353|2505|2882486|2882534|9266512,9266512,0,2024-01-12T00:15:08Z,2,Exact match by canonical form,7|0|0,0.999,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos purissima
"Abedus indentatus (haldeman, 1854)","Abedus indentatus (haldeman, 1854)",11,GBIF Backbone Taxonomy,2aa660d5-0ee3-5005-ad68-b3411da55cb0,Abedus indentatus,Animalia|Arthropoda|Insecta|Hemiptera|Belostomatidae|Abedus|Abedus indentatus,kingdom|phylum|class|order|family|genus|species,1|54|216|809|4305|2007553|2007557,2007557,0,2024-01-11T23:59:42Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Hemiptera,Belostomatidae,Abedus,Abedus indentatus
Lepidostoma,Lepidostoma,11,GBIF Backbone Taxonomy,c5a88718-d812-5348-9df9-67e2be030c4f,Lepidostoma,Animalia|Arthropoda|Insecta|Trichoptera|Lepidostomatidae|Lepidostoma,kingdom|phylum|class|order|family|genus,1|54|216|1003|7968|1443129,1443129,0,2024-01-11T22:13:38Z,2,Exact match by canonical form,1|0|0,0.75,NA,NA,Animalia,Arthropoda,Insecta,Trichoptera,Lepidostomatidae,Lepidostoma,NA
Mediaster aequalis,Mediaster aequalis,11,GBIF Backbone Taxonomy,8b19fd91-77c1-529d-8b62-e01fea51cdf5,Mediaster aequalis,Animalia|Echinodermata|Asteroidea|Valvatida|Goniasteridae|Mediaster|Mediaster aequalis,kingdom|phylum|class|order|family|genus|species,1|50|214|810|9480|2271224|2271704,2271704,0,2024-01-12T00:02:13Z,2,Exact match by canonical form,3|0|0,0.988,NA,NA,Animalia,Echinodermata,Asteroidea,Valvatida,Goniasteridae,Mediaster,Mediaster aequalis
"Simulium latreille, 1802","Simulium latreille, 1802",11,GBIF Backbone Taxonomy,130d0e6e-db7e-51b9-ad6f-76cd3907767f,Simulium,Animalia|Arthropoda|Insecta|Diptera|Simuliidae|Simulium,kingdom|phylum|class|order|family|genus,1|54|216|811|3522|5734043,5734043,0,2024-01-12T03:13:06Z,1,Exact string match,4|0|0,0.995,NA,NA,Animalia,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,NA
Chironomidae,Chironomidae,11,GBIF Backbone Taxonomy,7513475f-3272-59e6-9eb4-3957b2487317,Chironomidae,Animalia|Arthropoda|Insecta|Diptera|Chironomidae,kingdom|phylum|class|order|family,1|54|216|811|3343,3343,0,2024-01-12T02:22:49Z,1,Exact string match,1|0|0,0.75,NA,NA,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA
NAamochaeta ustulata,Naamochaeta ustulata,11,GBIF Backbone Taxonomy,63738a4a-ee9e-589b-b0d1-a72a705e1ceb,Gamochaeta ustulata,Plantae|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Gamochaeta|Gamochaeta ustulata,kingdom|phylum|class|order|family|genus|species,6|7707728|220|414|3065|3139636|7635291,4229485,2,2024-01-11T22:15:44Z,3,Fuzzy match by canonical form,1|0|0,0.75,7635291,Gamochaeta ustulata (Nutt.) Holub,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Gamochaeta,Gamochaeta ustulata
Zonotrichia leucophrys nuttalli,Zonotrichia leucophrys nuttalli,11,GBIF Backbone Taxonomy,1bd58875-f137-553c-9068-f53cdf78fdca,Zonotrichia leucophrys nuttalli,Animalia|Chordata|Aves|Passeriformes|Passerellidae|Zonotrichia|Zonotrichia leucophrys|Zonotrichia leucophrys nuttalli,kingdom|phylum|class|order|family|genus|species|subspecies,1|44|212|729|9410667|6173226|5231132|6173256,6173256,0,2024-01-11T23:24:18Z,2,Exact match by canonical form,7|0|0,0.999,NA,NA,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,Zonotrichia leucophrys
Delphinus capensis,Delphinus capensis,11,GBIF Backbone Taxonomy,6efc8880-a426-58dc-bc50-3b88bea93890,Delphinus capensis,Animalia|Chordata|Mammalia|Cetacea|Delphinidae|Delphinus|Delphinus delphis,kingdom|phylum|class|order|family|genus|species,1|44|359|733|5314|2440326|8324617,2440647,0,2024-01-11T22:52:30Z,2,Exact match by canonical form,3|0|0,0.988,8324617,"Delphinus delphis Linnaeus, 1758",Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Delphinus,Delphinus delphis
Canis latrans ochropus,Canis latrans ochropus,11,GBIF Backbone Taxonomy,df27ed8e-5d24-5a8c-b60b-2263b5b1aaf2,Canis latrans ochropus,Animalia|Chordata|Mammalia|Carnivora|Canidae|Canis|Canis latrans|Canis latrans ochropus,kingdom|phylum|class|order|family|genus|species|subspecies,1|44|359|732|9701|5219142|5219153|6164223,6164223,0,2024-01-11T23:02:10Z,2,Exact match by canonical form,7|0|0,0.999,NA,NA,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans
Tricorythodes explicatus,Tricorythodes explicatus,11,GBIF Backbone Taxonomy,caa1389f-667b-56d4-9816-4f93597a9d68,Tricorythodes explicatus,Animalia|Arthropoda|Insecta|Ephemeroptera|Leptohyphidae|Tricorythodes|Tricorythodes explicatus,kingdom|phylum|class|order|family|genus|species,1|54|216|1225|7871|1408031|1408045,1408045,0,2024-01-11T23:47:57Z,2,Exact match by canonical form,3|0|0,0.988,NA,NA,Animalia,Arthropoda,Insecta,Ephemeroptera,Leptohyphidae,Tricorythodes,Tricorythodes explicatus
Citharichthys,Citharichthys,11,GBIF Backbone Taxonomy,7120cd3b-75eb-51e3-a7ee-fbf20129cb9f,Citharichthys,Animalia|Chordata|Pleuronectiformes|Paralichthyidae|Citharichthys,kingdom|phylum|order|family|genus,1|44|588|5082|2408301,2408301,0,2024-01-12T01:43:38Z,2,Exact match by canonical form,1|0|0,0.75,NA,NA,Animalia,Chordata,Pleuronectiformes,Paralichthyidae,Citharichthys,NA,NA
Brisaster latifrons,Brisaster latifrons,11,GBIF Backbone Taxonomy,b04d8e7c-d6a9-5ded-909e-5f429a2e8fc9,Brisaster latifrons,Animalia|Echinodermata|Echinoidea|Spatangoida|Schizasteridae|Brisaster|Brisaster latifrons,kingdom|phylum|class|order|family|genus|species,1|50|221|1471|9533|2278999|2279002,2279002,0,2024-01-12T03:51:22Z,2,Exact match by canonical form,3|0|0,0.988,NA,NA,Animalia,Echinodermata,Echinoidea,Spatangoida,Schizasteridae,Brisaster,Brisaster latifrons
Phacelia ramosissima,Phacelia ramosissima,11,GBIF Backbone Taxonomy,80d41624-d980-53c8-b870-a5515d07c749,Phacelia ramosissima,Plantae|Tracheophyta|Magnoliopsida|Boraginales|Hydrophyllaceae|Phacelia|Phacelia ramosissima,kingdom|phylum|class|order|family|genus|species,6|7707728|220|7226464|2387|8988077|2928258,2928258,0,2024-01-12T02:08:26Z,2,Exact match by canonical form,3|0|0,0.988,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia ramosissima
Acanthinucella punctulata,Acanthinucella punctulata,11,GBIF Backbone Taxonomy,86dc0f8d-e083-5f89-9059-a36814f88981,Acanthinucella punctulata,Animalia|Mollusca|Gastropoda|Neogastropoda|Muricidae|Acanthinucella|Acanthinucella punctulata,kingdom|phylum|class|order|family|genus|species,1|52|225|982|2304120|4364229|4364230,11392707,0,2024-01-12T00:58:42Z,2,Exact match by canonical form,3|0|0,0.988,4364230,"Acanthinucella punctulata (J.E.Gray, 1835)",Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Acanthinucella,Acanthinucella punctulata
"Tetragnatha versicolor walckenaer, 1841","Tetragnatha versicolor walckenaer, 1841",11,GBIF Backbone Taxonomy,cb4631b7-bfb7-50b2-bb0b-c524bf57ff43,Tetragnatha versicolor,Animalia|Arthropoda|Arachnida|Araneae|Tetragnathidae|Tetragnatha|Tetragnatha versicolor,kingdom|phylum|class|order|family|genus|species,1|54|367|1496|2151272|2151693|2151836,2151836,0,2024-01-11T23:14:20Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Tetragnatha,Tetragnatha versicolor
Acantholithodes hispidus,Acantholithodes hispidus,11,GBIF Backbone Taxonomy,193179a8-7453-5141-a66f-05ede799b345,Acantholithodes hispidus,Animalia|Arthropoda|Malacostraca|Decapoda|Hapalogastridae|Acantholithodes|Acantholithodes hispidus,kingdom|phylum|class|order|family|genus|species,1|54|229|637|4649041|2224378|2224379,2224379,0,2024-01-11T23:21:49Z,2,Exact match by canonical form,3|0|0,0.988,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Hapalogastridae,Acantholithodes,Acantholithodes hispidus
Cladonia asahinae,Cladonia asahinae,11,GBIF Backbone Taxonomy,e44abd8a-8e01-5da4-8bc4-bfb0e6bb61b8,Cladonia asahinae,Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Cladoniaceae|Cladonia|Cladonia asahinae,kingdom|phylum|class|order|family|genus|species,5|95|180|1048|8328|2607519|2607602,2607602,0,2024-01-12T04:15:47Z,2,Exact match by canonical form,3|0|0,0.988,NA,NA,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia,Cladonia asahinae
"Stictotarsus zimmermann, 1919","Stictotarsus zimmermann, 1919",11,GBIF Backbone Taxonomy,fd515587-cd8a-5a3c-9f93-ca58685f3336,Stictotarsus,Animalia|Arthropoda|Insecta|Coleoptera|Dytiscidae|Stictotarsus,kingdom|phylum|class|order|family|genus,1|54|216|1470|7824|1038451,1038451,0,2024-01-11T21:07:55Z,1,Exact string match,4|0|0,0.995,NA,NA,Animalia,Arthropoda,Insecta,Coleoptera,Dytiscidae,Stictotarsus,NA
Sialis,Sialis,11,GBIF Backbone Taxonomy,c06a03bc-bf10-5add-a36c-93c267a622cd,Sialis,Animalia|Arthropoda|Insecta|Megaloptera|Sialidae|Sialis,kingdom|phylum|class|order|family|genus,1|54|216|1451|5205|1730333,1730333,0,2024-01-12T00:56:17Z,1,Exact string match,1|0|0,0.75,NA,NA,Animalia,Arthropoda,Insecta,Megaloptera,Sialidae,Sialis,NA
Menetus,Menetus,11,GBIF Backbone Taxonomy,0a0a0082-c3e5-571b-b6e1-9bfb0aa38cc9,Menetus,Animalia|Arthropoda|Insecta|Diptera|Tachinidae|Menetus,kingdom|phylum|class|order|family|genus,1|54|216|811|6918|3264797,3264797,0,2024-01-12T03:13:39Z,2,Exact match by canonical form,1|0|0,0.75,NA,NA,Animalia,Arthropoda,Insecta,Diptera,Tachinidae,Menetus,NA
Plantago lanceolata,Plantago lanceolata,11,GBIF Backbone Taxonomy,10ff6490-9392-5d73-a466-350084fa0e78,Plantago lanceolata,Plantae|Tracheophyta|Magnoliopsida|Lamiales|Plantaginaceae|Plantago|Plantago lanceolata,kingdom|phylum|class|order|family|genus|species,6|7707728|220|408|2420|3189695|8208358,8208358,0,2024-01-12T01:47:54Z,2,Exact match by canonical form,3|0|0,0.988,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago lanceolata
Octogomphus specularis,Octogomphus specularis,11,GBIF Backbone Taxonomy,680b676b-dc91-544c-9e3d-c6bf4089a634,Octogomphus specularis,Animalia|Arthropoda|Insecta|Odonata|Gomphidae|Octogomphus|Octogomphus specularis,kingdom|phylum|class|order|family|genus|species,1|54|216|789|4486|1425786|5051863,5051863,0,2024-01-11T21:42:59Z,2,Exact match by canonical form,3|0|0,0.988,NA,NA,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Octogomphus,Octogomphus specularis
Lampropeltis getula,Lampropeltis getula,11,GBIF Backbone Taxonomy,58ea93bb-d1ea-5c2d-be7a-9d958576f1a8,Lampropeltis getula,Animalia|Chordata|Squamata|Colubridae|Lampropeltis|Lampropeltis getula,kingdom|phylum|class|family|genus|species,1|44|11592253|6172|9391215|9799308,9799308,0,2024-01-11T21:58:17Z,2,Exact match by canonical form,3|0|0,0.988,NA,NA,Animalia,Chordata,Squamata,Colubridae,Lampropeltis,Lampropeltis getula,NA
Tuckermannopsis orbata,Tuckermannopsis orbata,11,GBIF Backbone Taxonomy,62feafed-2adb-5deb-89e4-960e030df7da,Tuckermannopsis orbata,Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Parmeliaceae|Nephromopsis|Nephromopsis orbata,kingdom|phylum|class|order|family|genus|species,5|95|180|1048|8305|6607767|10686813,2605285,0,2024-01-12T02:15:12Z,2,Exact match by canonical form,3|0|0,0.988,10686813,"Nephromopsis orbata (Nyl.) Divakar, A.Crespo & Lumbsch",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Nephromopsis,Nephromopsis orbata
"Parophrys vetulus (girard, 1854)","Parophrys vetulus (girard, 1854)",11,GBIF Backbone Taxonomy,f6e94a19-b9d4-5fc6-a807-d6a73b64912b,Parophrys vetulus,Animalia|Chordata|Pleuronectiformes|Pleuronectidae|Parophrys|Parophrys vetulus,kingdom|phylum|order|family|genus|species,1|44|588|8611|2409369|2409370,2409370,0,2024-01-12T03:47:59Z,2,Exact match by canonical form,3|0|0,0.988,NA,NA,Animalia,Chordata,Pleuronectiformes,Pleuronectidae,Parophrys,Parophrys vetulus,NA
"Typhlogobius californiensis steindachner, 1879","Typhlogobius californiensis steindachner, 1879",11,GBIF Backbone Taxonomy,351bbc5c-9191-5b9c-83e0-05f8731c4a16,Typhlogobius californiensis,Animalia|Chordata|Perciformes|Gobiidae|Typhlogobius|Typhlogobius californiensis,kingdom|phylum|order|family|genus|species,1|44|587|4274|2378904|2378905,2378905,0,2024-01-12T00:13:31Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Chordata,Perciformes,Gobiidae,Typhlogobius,Typhlogobius californiensis,NA
Punctelia jeckeri,Punctelia jeckeri,11,GBIF Backbone Taxonomy,4cbaef8e-da6a-501a-8c0d-09ea95f239bc,Punctelia jeckeri,Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Parmeliaceae|Punctelia|Punctelia jeckeri,kingdom|phylum|class|order|family|genus|species,5|95|180|1048|8305|2605197|2605247,2605247,0,2024-01-12T02:14:43Z,2,Exact match by canonical form,3|0|0,0.988,NA,NA,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Punctelia,Punctelia jeckeri
Calliostoma annulatum,Calliostoma annulatum,11,GBIF Backbone Taxonomy,e42036c6-fc29-5407-b7ef-356f0d9aa48a,Calliostoma annulatum,Animalia|Mollusca|Gastropoda|Trochida|Calliostomatidae|Calliostoma|Calliostoma annulatum,kingdom|phylum|class|order|family|genus|species,1|52|225|9715180|6811|2293294|2293326,2293326,0,2024-01-12T02:33:19Z,2,Exact match by canonical form,3|0|0,0.988,NA,NA,Animalia,Mollusca,Gastropoda,Trochida,Calliostomatidae,Calliostoma,Calliostoma annulatum
"Leuroglossus stilbius gilbert, 1890","Leuroglossus stilbius gilbert, 1890",11,GBIF Backbone Taxonomy,f214fc7b-9d05-5a4b-a8c0-1bbcbf7f91b1,Leuroglossus stilbius,Animalia|Chordata|Osmeriformes|Bathylagidae|Leuroglossus|Leuroglossus stilbius,kingdom|phylum|order|family|genus|species,1|44|1068|4223|2410948|2410951,2410951,0,2024-01-11T23:35:08Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Chordata,Osmeriformes,Bathylagidae,Leuroglossus,Leuroglossus stilbius,NA
NAeratostoma foliatum,Naeratostoma foliatum,11,GBIF Backbone Taxonomy,7f1970c5-7c1f-5fe1-b5f9-9bff3b2c833d,Ceratostoma foliatum,Animalia|Mollusca|Gastropoda|Neogastropoda|Muricidae|Ceratostoma|Ceratostoma foliatum,kingdom|phylum|class|order|family|genus|species,1|52|225|982|2304120|2304290|5193418,5193418,2,2024-01-12T00:59:03Z,3,Fuzzy match by canonical form,1|0|0,0.75,NA,NA,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ceratostoma,Ceratostoma foliatum
Cordulegaster dorsalis,Cordulegaster dorsalis,11,GBIF Backbone Taxonomy,792802d8-1526-5425-b208-e5d4f225df17,Cordulegaster dorsalis,Animalia|Arthropoda|Insecta|Odonata|Cordulegastridae|Cordulegaster|Cordulegaster dorsalis,kingdom|phylum|class|order|family|genus|species,1|54|216|789|4483|1421157|1421176,1421176,0,2024-01-12T00:45:41Z,2,Exact match by canonical form,3|0|0,0.988,NA,NA,Animalia,Arthropoda,Insecta,Odonata,Cordulegastridae,Cordulegaster,Cordulegaster dorsalis
Plectritis congesta subsp. brachystemon,Plectritis congesta subsp. brachystemon,11,GBIF Backbone Taxonomy,b8a7632a-ca44-5d86-a5c2-855af9fa15bb,Plectritis congesta brachystemon,Plantae|Tracheophyta|Magnoliopsida|Dipsacales|Caprifoliaceae|Plectritis|Plectritis brachystemon,kingdom|phylum|class|order|family|genus|species,6|7707728|220|946|6710|2888735|9824159,4094866,0,2024-01-11T23:27:13Z,2,Exact match by canonical form,7|0|0,0.999,9824159,Plectritis brachystemon Fisch. & C.A.Mey.,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Plectritis,Plectritis brachystemon
Haliotis cracherodii,Haliotis cracherodii,11,GBIF Backbone Taxonomy,994b10c2-64db-5c58-9b5c-406229a67486,Haliotis cracherodii,Animalia|Mollusca|Gastropoda|Lepetellida|Haliotidae|Haliotis|Haliotis cracherodii,kingdom|phylum|class|order|family|genus|species,1|52|225|9799313|3245014|2293068|2293077,2293077,0,2024-01-11T23:44:33Z,2,Exact match by canonical form,3|0|0,0.988,NA,NA,Animalia,Mollusca,Gastropoda,Lepetellida,Haliotidae,Haliotis,Haliotis cracherodii
Hydroptila arctia,Hydroptila arctia,11,GBIF Backbone Taxonomy,abc5de1e-e34a-53fe-8d04-a95ee624f319,Hydroptila arctia,Animalia|Arthropoda|Insecta|Trichoptera|Hydroptilidae|Hydroptila|Hydroptila arctia,kingdom|phylum|class|order|family|genus|species,1|54|216|1003|7967|1433231|1433399,1433399,0,2024-01-11T21:16:27Z,2,Exact match by canonical form,3|0|0,0.988,NA,NA,Animalia,Arthropoda,Insecta,Trichoptera,Hydroptilidae,Hydroptila,Hydroptila arctia
Hydriomena perfracta,Hydriomena perfracta,11,GBIF Backbone Taxonomy,70aff58b-89f1-5288-bc5f-0f91490360e5,Hydriomena perfracta,Animalia|Arthropoda|Insecta|Lepidoptera|Geometridae|Hydriomena|Hydriomena perfracta,kingdom|phylum|class|order|family|genus|species,1|54|216|797|6950|1979243|1979289,1979289,0,2024-01-12T05:13:28Z,2,Exact match by canonical form,3|0|0,0.988,NA,NA,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Hydriomena,Hydriomena perfracta
Trifolium fragiferum,Trifolium fragiferum,11,GBIF Backbone Taxonomy,b3131ece-1d49-5ba5-a40b-6c6b0f2f25cc,Trifolium fragiferum,Plantae|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Trifolium|Trifolium fragiferum,kingdom|phylum|class|order|family|genus|species,6|7707728|220|1370|5386|2973363|5358935,5358935,0,2024-01-12T01:24:56Z,2,Exact match by canonical form,3|0|0,0.988,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,Trifolium fragiferum
Cryptantha intermedia,Cryptantha intermedia,11,GBIF Backbone Taxonomy,ca5519f1-c605-5ef0-88db-81a043b6b1b0,Cryptantha intermedia,Plantae|Tracheophyta|Magnoliopsida|Boraginales|Boraginaceae|Cryptantha|Cryptantha intermedia,kingdom|phylum|class|order|family|genus|species,6|7707728|220|7226464|2498|8057105|2926147,2926147,0,2024-01-11T21:59:16Z,2,Exact match by canonical form,3|0|0,0.988,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Cryptantha,Cryptantha intermedia
Bufo boreas,Bufo boreas,11,GBIF Backbone Taxonomy,c3080a3f-e1ea-520a-8e4f-5b26ffa71535,Bufo boreas,Animalia|Chordata|Amphibia|Anura|Bufonidae|Anaxyrus|Anaxyrus boreas,kingdom|phylum|class|order|family|genus|species,1|44|131|952|6727|2422857|2422924,5217057,0,2024-01-12T02:45:54Z,2,Exact match by canonical form,3|0|0,0.988,2422924,"Anaxyrus boreas (Baird & Girard, 1852)",Animalia,Chordata,Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus boreas
Sebastes,Sebastes,11,GBIF Backbone Taxonomy,a22cd31c-35b0-53ac-a045-1b28ae6b3421,Sebastes,Animalia|Chordata|Scorpaeniformes|Sebastidae|Sebastes,kingdom|phylum|order|family|genus,1|44|590|8633|2333712,2333712,0,2024-01-11T21:35:53Z,2,Exact match by canonical form,1|0|0,0.75,NA,NA,Animalia,Chordata,Scorpaeniformes,Sebastidae,Sebastes,NA,NA
Haliclona,Haliclona,11,GBIF Backbone Taxonomy,d4d3b17b-0a95-50f3-b461-84ecb9823d85,Haliclona,Animalia|Porifera|Haliclona,kingdom|phylum|genus,1|105|7236902,7236902,0,2024-01-11T21:23:50Z,2,Exact match by canonical form,1|0|0,0.75,NA,NA,Animalia,Porifera,Haliclona,NA,NA,NA,NA
Lecidella meiococca,Lecidella meiococca,11,GBIF Backbone Taxonomy,13976a33-11be-53ad-84fd-980eb9ac39a7,Lecidella meiococca,Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Lecanoraceae|Lecidella|Lecidella meiococca,kingdom|phylum|class|order|family|genus|species,5|95|180|1048|4828|8209154|2607123,2607123,0,2024-01-12T04:03:51Z,2,Exact match by canonical form,3|0|0,0.988,NA,NA,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Lecanoraceae,Lecidella,Lecidella meiococca
Heterodermia,Heterodermia,11,GBIF Backbone Taxonomy,f30a8d34-5708-5776-9490-1dbdfd6775d0,Heterodermia,Fungi|Ascomycota|Lecanoromycetes|Caliciales|Physciaceae|Heterodermia,kingdom|phylum|class|order|family|genus,5|95|180|10861608|8369|2609326,2609326,0,2024-01-11T23:06:09Z,2,Exact match by canonical form,1|0|0,0.75,NA,NA,Fungi,Ascomycota,Lecanoromycetes,Caliciales,Physciaceae,Heterodermia,NA
Arctostaphylos purissima p.v. wells,Arctostaphylos purissima p.v. wells,11,GBIF Backbone Taxonomy,e848466c-4798-571c-a53b-766382ede32d,Arctostaphylos purissima,Plantae|Tracheophyta|Magnoliopsida|Ericales|Ericaceae|Arctostaphylos|Arctostaphylos purissima,kingdom|phylum|class|order|family|genus|species,6|7707728|220|1353|2505|2882486|2882534,2882534,0,2024-01-12T03:52:24Z,2,Exact match by canonical form,3|0|0,0.988,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos purissima
Penchrus clandestinus,Penchrus clandestinus,11,GBIF Backbone Taxonomy,54874898-77ea-5c90-8ff1-2d462a4aa212,Cenchrus clandestinus,Plantae|Tracheophyta|Liliopsida|Poales|Poaceae|Cenchrus|Cenchrus clandestinus,kingdom|phylum|class|order|family|genus|species,6|7707728|196|1369|3073|2703201|5828201,5828201,1,2024-01-11T22:06:48Z,3,Fuzzy match by canonical form,1|0|0,0.75,NA,NA,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus clandestinus
"Corisella inscripta (uhler, 1894)","Corisella inscripta (uhler, 1894)",11,GBIF Backbone Taxonomy,f6f09837-e8f6-57a4-920d-05d740b9e9cb,Corisella inscripta,Animalia|Arthropoda|Insecta|Hemiptera|Corixidae|Corisella|Corisella inscripta,kingdom|phylum|class|order|family|genus|species,1|54|216|809|6988|2049909|2049914,2049914,0,2024-01-12T02:08:59Z,1,Exact string match,8|0|0,0.999,NA,NA,Animalia,Arthropoda,Insecta,Hemiptera,Corixidae,Corisella,Corisella inscripta
